nation_A,nation_B,distance_AB
BE,VA,1140.211593667092
VA,AU,14439.221141374255
AU,VA,14439.221141374255
VA,CH,639.4077193048702
CH,VA,639.4077193048702
VA,KR,9109.30470654432
KR,VA,9109.30470654432
VA,AD,900.4069912596057
AD,VA,900.4069912596057
VA,SA,3279.7181254884044
SA,VA,3279.7181254884044
VA,MX,10116.811667190248
MX,VA,10116.811667190248
VA,RO,1080.2173948222749
RO,VA,1080.2173948222749
VA,GI,1665.7152904534175
GI,VA,1665.7152904534175
VA,AR,11601.020633545708
AR,VA,11601.020633545708
VA,TT,7841.82437485965
TT,VA,7841.82437485965
VA,IM,438.3872155542941
IM,VA,438.3872155542941
VA,JE,1395.6751745240026
JE,VA,1395.6751745240026
VA,NO,2081.443159021534
NO,VA,2081.443159021534
VA,KZ,4151.654713359185
KZ,VA,4151.654713359185
VA,IT,83.66326992799435
IT,VA,83.66326992799435
VA,LS,8625.474509378033
LS,VA,8625.474509378033
VA,SM,226.89896096861983
SM,VA,226.89896096861983
VA,DE,1032.172818465059
DE,VA,1032.172818465059
VA,ES,1488.223711454863
ES,VA,1488.223711454863
VA,EC,10261.01672218216
EC,VA,10261.01672218216
VA,DK,1538.6548302522292
DK,VA,1538.6548302522292
VA,TH,1006.0658346176376
TH,VA,1006.0658346176376
VA,GB,1831.7290870361687
GB,VA,1831.7290870361687
VA,QA,3994.723496628228
QA,VA,3994.723496628228
VA,GR,870.3106363840706
GR,VA,870.3106363840706
VA,MC,458.33533007377
MC,VA,458.33533007377
VA,TR,1928.890032146382
TR,VA,1928.890032146382
VA,RS,705.422990238874
RS,VA,705.422990238874
VA,PH,10686.143159514806
PH,VA,10686.143159514806
VA,SI,463.9716609536942
SI,VA,463.9716609536942
VA,LT,1706.6309048520309
LT,VA,1706.6309048520309
VA,HR,547.8582097462402
HR,VA,547.8582097462402
VA,IL,8001.359838758792
IL,VA,8001.359838758792
VA,BG,1077.2169664160078
BG,VA,1077.2169664160078
VA,AE,4307.083658644686
AE,VA,4307.083658644686
VA,FR,991.0045331881422
FR,VA,991.0045331881422
VA,BR,8832.42309708612
BR,VA,8832.42309708612
VA,IE,1954.168475758052
IE,VA,1954.168475758052
VA,CM,4131.45541014746
CM,VA,4131.45541014746
VA,RU,1831.7290870361687
RU,VA,1831.7290870361687
VA,GT,9889.86344646363
GT,VA,9889.86344646363
VA,CO,9324.522346163643
CO,VA,9324.522346163643
VA,GA,4741.04502411273
GA,VA,4741.04502411273
VA,HK,9295.827507238797
HK,VA,9295.827507238797
RW,AD,5699.538712620144
AD,RW,5699.538712620144
RW,GI,5589.13541714215
GI,RW,5589.13541714215
RW,IM,5546.873785683197
IM,RW,5546.873785683197
RW,JE,6460.615796400137
JE,RW,6460.615796400137
RW,MC,5542.736988205977
MC,RW,5542.736988205977
SE,AD,2102.1371606377684
AD,SE,2102.1371606377684
SE,GI,2985.4130713930776
GI,SE,2985.4130713930776
SE,IM,1805.6724442028487
IM,SE,1805.6724442028487
SE,JE,1579.1565013726374
JE,SE,1579.1565013726374
SE,MC,1837.7892888757228
MC,SE,1837.7892888757228
CA,AD,6893.154456274442
AD,CA,6893.154456274442
CA,GI,7192.779400208464
GI,CA,7192.779400208464
CA,IM,7014.595080495015
IM,CA,7014.595080495015
CA,JE,6113.559534597711
JE,CA,6113.559534597711
CA,MC,7019.182012671188
MC,CA,7019.182012671188
LU,AD,1856.811543548957
AD,LU,1856.811543548957
LU,GI,2775.161041487101
GI,LU,2775.161041487101
LU,IM,1357.734833651413
IM,LU,1357.734833651413
LU,JE,1785.0741951040748
JE,LU,1785.0741951040748
LU,MC,1400.940274803676
MC,LU,1400.940274803676
AT,AD,1134.8790133069058
AD,AT,1134.8790133069058
AT,GI,2048.982999216522
GI,AT,2048.982999216522
AT,IM,632.2270105380258
IM,AT,632.2270105380258
AT,JE,1214.938816443397
JE,AT,1214.938816443397
AT,MC,675.2819572675747
MC,AT,675.2819572675747
JP,AD,10251.371362335369
AD,JP,10251.371362335369
JP,GI,11168.306802113988
GI,JP,11168.306802113988
JP,IM,9830.000589911757
IM,JP,9830.000589911757
JP,JE,9767.54025560525
JE,JP,9767.54025560525
JP,MC,9871.280440916684
MC,JP,9871.280440916684
PA,AD,8775.810114408363
AD,PA,8775.810114408363
PA,GI,8181.35518221487
GI,PA,8181.35518221487
PA,IM,9275.956887719203
IM,PA,9275.956887719203
PA,JE,8493.832191269423
JE,PA,8493.832191269423
PA,MC,9243.213375304063
MC,PA,9243.213375304063
LV,AD,2286.832702516806
AD,LV,2286.832702516806
LV,GI,3214.5153994521825
GI,LV,3214.5153994521825
LV,IM,1859.0300203734628
IM,LV,1859.0300203734628
LV,JE,1976.1114063406555
JE,LV,1976.1114063406555
LV,MC,1899.521838900083
MC,LV,1899.521838900083
MY,AD,7987.827090253767
AD,MY,7987.827090253767
MY,GI,7938.916792841896
GI,MY,7938.916792841896
MY,IM,8284.443698723962
IM,MY,8284.443698723962
MY,JE,7321.475918082131
JE,MY,7321.475918082131
MY,MC,8274.02386657656
MC,MY,8274.02386657656
ID,AD,12331.07484384883
AD,ID,12331.07484384883
ID,GI,13118.612757899822
GI,ID,13118.612757899822
ID,IM,11796.899443199549
IM,ID,11796.899443199549
ID,JE,12354.787523194786
JE,ID,12354.787523194786
ID,MC,11836.859668378938
MC,ID,11836.859668378938
BE,AD,930.834665172859
AD,BE,930.834665172859
BE,GI,1802.9069736778904
GI,BE,1802.9069736778904
BE,IM,781.102957436134
IM,BE,781.102957436134
BE,JE,513.053729516824
JE,BE,513.053729516824
BE,MC,795.8303483062945
MC,BE,795.8303483062945
AU,AD,15326.17593888044
AD,AU,15326.17593888044
AU,GI,16023.283772235882
GI,AU,16023.283772235882
AU,IM,14798.201606071258
IM,AU,14798.201606071258
AU,JE,15410.812566041584
JE,AU,15410.812566041584
AU,MC,14836.05888642294
MC,AU,14836.05888642294
CH,AD,708.5418440433778
AD,CH,708.5418440433778
CH,GI,1637.092181172506
GI,CH,1637.092181172506
CH,IM,316.94860905779547
IM,CH,316.94860905779547
CH,JE,818.3139955250191
JE,CH,818.3139955250191
CH,MC,346.56090444972347
MC,CH,346.56090444972347
KR,AD,9680.122464933082
AD,KR,9680.122464933082
KR,GI,10609.167510482
GI,KR,10609.167510482
KR,IM,9218.9274710483
IM,KR,9218.9274710483
KR,JE,9288.686240273748
JE,KR,9288.686240273748
KR,MC,9261.570918692438
MC,KR,9261.570918692438
AD,SA,4152.924200599835
SA,AD,4152.924200599835
AD,MX,9303.969868549464
MX,AD,9303.969868549464
AD,RO,1877.781066386195
RO,AD,1877.781066386195
AD,GI,929.4216885660212
GI,AD,929.4216885660212
AD,AR,10928.928279871494
AR,AD,10928.928279871494
AD,TT,6958.524639002264
TT,AD,6958.524639002264
AD,IM,534.6554445068926
IM,AD,534.6554445068926
AD,JE,796.1690694217506
JE,AD,796.1690694217506
AD,NO,2062.0576170159284
NO,AD,2062.0576170159284
AD,KZ,4913.731490566937
KZ,AD,4913.731490566937
AD,IT,910.6057902246145
IT,AD,910.6057902246145
AD,LS,9449.93986735775
LS,AD,9449.93986735775
AD,SM,897.0533157855019
SM,AD,897.0533157855019
AD,DE,1163.5771592576334
DE,AD,1163.5771592576334
AD,ES,647.000823652311
ES,AD,647.000823652311
AD,EC,9368.912150056312
EC,AD,9368.912150056312
AD,DK,1591.1396384323828
DK,AD,1591.1396384323828
AD,TH,1175.873565263149
TH,AD,1175.873565263149
AD,GB,1398.0091196605645
GB,AD,1398.0091196605645
AD,QA,4889.827663951463
QA,AD,4889.827663951463
AD,GR,1763.296036523769
GR,AD,1763.296036523769
AD,MC,494.2529115157117
MC,AD,494.2529115157117
AD,TR,2826.00166704761
TR,AD,2826.00166704761
AD,RS,1545.6661953464334
RS,AD,1545.6661953464334
AD,PH,11452.475212405372
PH,AD,11452.475212405372
AD,SI,1092.8596664839831
SI,AD,1092.8596664839831
AD,LT,2143.5390878735857
LT,AD,2143.5390878735857
AD,HR,1279.709897284111
HR,AD,1279.709897284111
AD,IL,7226.420031829149
IL,AD,7226.420031829149
AD,BG,1956.695617208468
BG,AD,1956.695617208468
AD,AE,5203.287106764435
AE,AD,5203.287106764435
AD,FR,452.1464447488363
FR,AD,452.1464447488363
AD,BR,8075.269982030227
BR,AD,8075.269982030227
AD,IE,1350.7908705206676
IE,AD,1350.7908705206676
AD,CM,4355.341436663043
CM,AD,4355.341436663043
AD,RU,1398.0091196605645
RU,AD,1398.0091196605645
AD,GT,9009.255943974891
GT,AD,9009.255943974891
AD,CO,8433.189866102102
CO,AD,8433.189866102102
AD,GA,4917.179458273443
GA,AD,4917.179458273443
AD,HK,10056.390370787016
HK,AD,10056.390370787016
SA,GI,4658.21376998407
GI,SA,4658.21376998407
SA,IM,3713.244154294565
IM,SA,3713.244154294565
SA,JE,4632.230631338918
JE,SA,4632.230631338918
SA,MC,3737.003317266418
MC,SA,3737.003317266418
MX,GI,9061.326501294412
GI,MX,9061.326501294412
MX,IM,9678.45377840175
IM,MX,9678.45377840175
MX,JE,8731.716516130611
JE,MX,8731.716516130611
MX,MC,9660.652989272578
MC,MX,9660.652989272578
RO,GI,2731.1345781284194
GI,RO,2731.1345781284194
RO,IM,1343.1452977350536
IM,RO,1343.1452977350536
RO,JE,2037.533294944464
JE,RO,2037.533294944464
RO,MC,1384.0026427162495
MC,RO,1384.0026427162495
GI,AR,10007.42585807718
AR,GI,10007.42585807718
GI,TT,6233.057709569604
TT,GI,6233.057709569604
GI,IM,1421.7142070321995
IM,GI,1421.7142070321995
GI,JE,1479.9290152362544
JE,GI,1479.9290152362544
GI,NO,2901.144472621679
NO,GI,2901.144472621679
GI,KZ,5798.893063952071
KZ,GI,5798.893063952071
GI,IT,1708.3072248493795
IT,GI,1708.3072248493795
GI,LS,10290.930933565322
LS,GI,10290.930933565322
GI,SM,1745.1870515651624
SM,GI,1745.1870515651624
GI,DE,2085.367075445296
DE,GI,2085.367075445296
GI,ES,359.99454194309305
ES,GI,359.99454194309305
GI,EC,8670.926551981132
EC,GI,8670.926551981132
GI,DK,2478.2743466204865
DK,GI,2478.2743466204865
GI,TH,2100.761922278283
TH,GI,2100.761922278283
GI,GB,2072.7570798668467
GB,GI,2072.7570798668467
GI,QA,5471.275655682501
QA,GI,5471.275655682501
GI,GR,2426.350386508877
GR,GI,2426.350386508877
GI,MC,1378.4130679180637
MC,GI,1378.4130679180637
GI,TR,3543.6226345363366
TR,GI,3543.6226345363366
GI,RS,2367.807869954386
RS,GI,2367.807869954386
GI,PH,12341.126860559729
PH,GI,12341.126860559729
GI,SI,1977.6853186575152
SI,GI,1977.6853186575152
GI,LT,3072.7747082996325
LT,GI,3072.7747082996325
GI,HR,2147.121084445535
HR,GI,2147.121084445535
GI,IL,7100.499616718053
IL,GI,7100.499616718053
GI,BG,2735.9199134409205
BG,GI,2735.9199134409205
GI,AE,5788.1591057916185
AE,GI,5788.1591057916185
GI,FR,1311.7899705020372
FR,GI,1311.7899705020372
GI,BR,7181.041744396664
BR,GI,7181.041744396664
GI,IE,1873.7417179652828
IE,GI,1873.7417179652828
GI,CM,3968.615465213885
CM,GI,3968.615465213885
GI,RU,2072.7570798668467
RU,GI,2072.7570798668467
GI,GT,8566.694363634808
GT,GI,8566.694363634808
GI,CO,7735.011270805676
CO,GI,7735.011270805676
GI,GA,4460.729640659477
GA,GI,4460.729640659477
GI,HK,10947.37378884374
HK,GI,10947.37378884374
AR,IM,11427.14509612876
IM,AR,11427.14509612876
AR,JE,11200.81793153572
JE,AR,11200.81793153572
AR,MC,11383.82641033901
MC,AR,11383.82641033901
TT,IM,7487.476779214348
IM,TT,7487.476779214348
TT,JE,6857.531298100074
JE,TT,6857.531298100074
TT,MC,7449.427962275534
MC,TT,7449.427962275534
IM,JE,962.9714467371936
JE,IM,962.9714467371936
IM,NO,1842.4328946958472
NO,IM,1842.4328946958472
IM,KZ,4387.450616609582
KZ,IM,4387.450616609582
IM,IT,416.68203297353847
IT,IM,416.68203297353847
IM,LS,8916.226891728425
LS,IM,8916.226891728425
IM,SM,368.5229461240647
SM,IM,368.5229461240647
IM,DE,815.0987096559747
DE,IM,815.0987096559747
IM,ES,1175.14812523844
ES,IM,1175.14812523844
IM,EC,9891.403507354597
EC,IM,9891.403507354597
IM,DK,1314.4729594122207
DK,IM,1314.4729594122207
IM,TH,807.9465303167308
TH,IM,807.9465303167308
IM,GB,1439.7486271840737
GB,IM,1439.7486271840737
IM,QA,4413.480953585795
QA,IM,4413.480953585795
IM,GR,1299.5996497354945
GR,IM,1299.5996497354945
IM,MC,43.32713605939628
MC,IM,43.32713605939628
IM,TR,2316.46319048434
TR,IM,2316.46319048434
IM,RS,1015.6590838451084
RS,IM,1015.6590838451084
IM,PH,10929.251478810487
PH,IM,10929.251478810487
IM,SI,561.5065772101013
SI,IM,561.5065772101013
IM,LT,1700.989669523539
LT,IM,1700.989669523539
IM,HR,745.2619087247252
HR,IM,745.2619087247252
IM,IL,7564.733380037901
IL,IM,7564.733380037901
IM,BG,1435.1433715522132
BG,IM,1435.1433715522132
IM,AE,4723.908776446953
AE,IM,4723.908776446953
IM,FR,553.3325509427875
FR,IM,553.3325509427875
IM,BR,8596.00209108321
BR,IM,8596.00209108321
IM,IE,1529.3123369206446
IE,IM,1529.3123369206446
IM,CM,4389.956772221655
CM,IM,4389.956772221655
IM,RU,1439.7486271840737
RU,IM,1439.7486271840737
IM,GT,9462.377165060814
GT,IM,9462.377165060814
IM,CO,8956.678361678874
CO,IM,8956.678361678874
IM,GA,4983.26608845741
GA,IM,4983.26608845741
IM,HK,9533.809274316498
HK,IM,9533.809274316498
JE,NO,1443.5775520782745
NO,JE,1443.5775520782745
JE,KZ,4839.020125919046
KZ,JE,4839.020125919046
JE,IT,1358.2952338337293
IT,JE,1358.2952338337293
JE,LS,9415.920565795128
LS,JE,9415.920565795128
JE,SM,1260.0325999581864
SM,JE,1260.0325999581864
JE,DE,919.9428953484922
DE,JE,919.9428953484922
JE,ES,1120.314050596752
ES,JE,1120.314050596752
JE,EC,9196.482061225586
EC,JE,9196.482061225586
JE,DK,1107.8556260866474
DK,JE,1107.8556260866474
JE,TH,960.2439498258626
TH,JE,960.2439498258626
JE,GB,614.8374572861321
GB,JE,614.8374572861321
JE,QA,5282.557857504832
QA,JE,5282.557857504832
JE,GR,2226.291503047976
GR,JE,2226.291503047976
JE,MC,953.5474894749344
MC,JE,953.5474894749344
JE,TR,3141.3687066056204
TR,JE,3141.3687066056204
JE,RS,1816.584383382123
RS,JE,1816.584383382123
JE,PH,11285.251916771054
PH,JE,11285.251916771054
JE,SI,1304.5490892211917
SI,JE,1304.5490892211917
JE,LT,1879.946417560924
LT,JE,1879.946417560924
JE,HR,1497.0811527461265
HR,JE,1497.0811527461265
JE,IL,6607.262444943027
IL,JE,6607.262444943027
JE,BG,2250.5653680022574
BG,JE,2250.5653680022574
JE,AE,5585.6288694597
AE,JE,5585.6288694597
JE,FR,418.491785615992
FR,JE,418.491785615992
JE,BR,8263.848654778913
BR,JE,8263.848654778913
JE,IE,576.0829307172922
IE,JE,576.0829307172922
JE,CM,5151.3083985208
CM,JE,5151.3083985208
JE,RU,614.8374572861321
RU,JE,614.8374572861321
JE,GT,8583.9379842934
GT,JE,8583.9379842934
JE,CO,8274.020136690237
CO,JE,8274.020136690237
JE,GA,5710.349892763353
GA,JE,5710.349892763353
JE,HK,9896.739663332592
HK,JE,9896.739663332592
NO,MC,1869.0624560643648
MC,NO,1869.0624560643648
KZ,MC,4430.166775237259
MC,KZ,4430.166775237259
IT,MC,443.41183271902463
MC,IT,443.41183271902463
LS,MC,8957.685964206134
MC,LS,8957.685964206134
SM,MC,405.2076647820318
MC,SM,405.2076647820318
DE,MC,847.79006273101
MC,DE,847.79006273101
ES,MC,1133.0962149040245
MC,ES,1133.0962149040245
EC,MC,9854.879302726133
MC,EC,9854.879302726133
DK,MC,1343.8993081744957
MC,DK,1343.8993081744957
TH,MC,842.2096741387827
MC,TH,842.2096741387827
GB,MC,1444.3608527722874
MC,GB,1444.3608527722874
QA,MC,4442.239250131494
MC,QA,4442.239250131494
GR,MC,1324.610175760893
MC,GR,1324.610175760893
MC,TR,2349.927919612235
TR,MC,2349.927919612235
MC,RS,1053.5343718087809
RS,MC,1053.5343718087809
MC,PH,10972.098399770071
PH,MC,10972.098399770071
MC,SI,604.0352806821783
SI,MC,604.0352806821783
MC,LT,1742.1433817365971
LT,MC,1742.1433817365971
MC,HR,786.530484282777
HR,MC,786.530484282777
MC,IL,7550.161654193935
IL,MC,7550.161654193935
MC,BG,1470.777324533812
BG,MC,1470.777324533812
MC,AE,4753.1463681412415
AE,MC,4753.1463681412415
MC,FR,539.6443328014241
FR,MC,539.6443328014241
MC,BR,8553.031774862537
BR,MC,8553.031774862537
MC,IE,1523.2728393123805
IE,MC,1523.2728393123805
MC,CM,4370.45934385238
CM,MC,4370.45934385238
MC,RU,1444.3608527722874
RU,MC,1444.3608527722874
MC,GT,9435.851676132674
GT,MC,9435.851676132674
MC,CO,8919.923646739086
CO,MC,8919.923646739086
MC,GA,4961.821576622639
GA,MC,4961.821576622639
MC,HK,9576.704991456048
HK,MC,9576.704991456048
BF,ML,479.595303619795
ML,BF,479.595303619795
BF,TJ,7666.68929435739
TJ,BF,7666.68929435739
BF,LK,9022.392679386016
LK,BF,9022.392679386016
PT,ML,2643.047210513532
ML,PT,2643.047210513532
PT,TJ,6586.490490288069
TJ,PT,6586.490490288069
PT,LK,9382.264620557524
LK,PT,9382.264620557524
LB,ML,4272.6148873197135
ML,LB,4272.6148873197135
LB,TJ,3167.562697543852
TJ,LB,3167.562697543852
LB,LK,5443.579798260322
LK,LB,5443.579798260322
KN,ML,3889.421918089915
ML,KN,3889.421918089915
KN,TJ,5129.535495998624
TJ,KN,5129.535495998624
KN,LK,8281.053889665409
LK,KN,8281.053889665409
GB,ML,4254.354160588155
ML,GB,4254.354160588155
GB,TJ,5653.224994158432
TJ,GB,5653.224994158432
GB,LK,8940.039064819233
LK,GB,8940.039064819233
RS,ML,3756.204444686413
ML,RS,3756.204444686413
RS,TJ,4182.360608698647
TJ,RS,4182.360608698647
RS,LK,7066.320307461975
LK,RS,7066.320307461975
CN,ML,10481.658252266228
ML,CN,10481.658252266228
CN,TJ,3058.828946085837
TJ,CN,3058.828946085837
CN,LK,3923.900255760302
LK,CN,3923.900255760302
RU,ML,4254.354160588155
ML,RU,4254.354160588155
RU,TJ,5653.224994158432
TJ,RU,5653.224994158432
RU,LK,8940.039064819233
LK,RU,8940.039064819233
ES,ML,2556.15559671426
ML,ES,2556.15559671426
ES,TJ,6348.094646362961
TJ,ES,6348.094646362961
ES,LK,9102.142692427253
LK,ES,9102.142692427253
CL,ML,9082.163682461489
ML,CL,9082.163682461489
CL,TJ,16518.85881188548
TJ,CL,16518.85881188548
CL,LK,16071.543139698006
LK,CL,16071.543139698006
IS,ML,5529.03482733701
ML,IS,5529.03482733701
IS,TJ,6144.011676475168
TJ,IS,6144.011676475168
IS,LK,9661.32921665708
LK,IS,9661.32921665708
CH,ML,3511.6210978458307
ML,CH,3511.6210978458307
CH,TJ,5068.672059246256
TJ,CH,5068.672059246256
CH,LK,8068.2142226415
LK,CH,8068.2142226415
CM,ML,2130.264465744812
ML,CM,2130.264465744812
CM,TJ,6913.385100227226
TJ,CM,6913.385100227226
CM,LK,7479.256667288262
LK,CM,7479.256667288262
IR,ML,5964.424240408908
ML,IR,5964.424240408908
IR,TJ,1611.516686617574
TJ,IR,1611.516686617574
IR,LK,3874.548313636818
LK,IR,3874.548313636818
TW,ML,12414.829796616568
ML,TW,12414.829796616568
TW,TJ,4976.986850786854
TJ,TW,4976.986850786854
TW,LK,4658.605469382452
LK,TW,4658.605469382452
BJ,ML,903.3143412680024
ML,BJ,903.3143412680024
BJ,TJ,7494.718947021418
TJ,BJ,7494.718947021418
BJ,LK,8621.40242062759
LK,BJ,8621.40242062759
SV,ML,9239.969201067444
ML,SV,9239.969201067444
SV,TJ,13831.631325038126
TJ,SV,13831.631325038126
SV,LK,17384.956206561543
LK,SV,17384.956206561543
UA,ML,4756.7763196441365
ML,UA,4756.7763196441365
UA,TJ,3344.440037801304
TJ,UA,3344.440037801304
UA,LK,6529.197345773759
LK,UA,6529.197345773759
HU,ML,3962.08431347698
ML,HU,3962.08431347698
HU,TJ,4217.074797330824
TJ,HU,4217.074797330824
HU,LK,7238.997661481791
LK,HU,7238.997661481791
KR,ML,12144.196502072902
ML,KR,12144.196502072902
KR,TJ,4943.469301861306
TJ,KR,4943.469301861306
KR,LK,5736.757876050091
LK,KR,5736.757876050091
ST,ML,4008.369678277359
ML,ST,4008.369678277359
ST,TJ,4597.635604181475
TJ,ST,4597.635604181475
ST,LK,7725.28595738403
LK,ST,7725.28595738403
ME,ML,10246.831636354042
ML,ME,10246.831636354042
ME,TJ,13069.00404576195
TJ,ME,13069.00404576195
ME,LK,16538.53627626712
LK,ME,16538.53627626712
VG,ML,6588.616635332543
ML,VG,6588.616635332543
VG,TJ,12172.227915506808
TJ,VG,12172.227915506808
VG,LK,15251.495584889704
LK,VG,15251.495584889704
RO,ML,4129.025528627902
ML,RO,4129.025528627902
RO,TJ,3834.289495350052
TJ,RO,3834.289495350052
RO,LK,6820.398079707023
LK,RO,6820.398079707023
BY,ML,4867.921699656385
ML,BY,4867.921699656385
BY,TJ,3648.5728416905727
TJ,BY,3648.5728416905727
BY,LK,6951.454451867745
LK,BY,6951.454451867745
CG,ML,2730.5247941788807
ML,CG,2730.5247941788807
CG,TJ,7113.220514691542
TJ,CG,7113.220514691542
CG,LK,7280.766039730561
LK,CG,7280.766039730561
VN,ML,11580.62723155108
ML,VN,11580.62723155108
VN,TJ,4408.1933151200665
TJ,VN,4408.1933151200665
VN,LK,3107.5529007599416
LK,VN,3107.5529007599416
HK,ML,11887.994007816646
ML,HK,11887.994007816646
HK,TJ,4486.847206497804
TJ,HK,4486.847206497804
HK,LK,3940.993746956705
LK,HK,3940.993746956705
AL,ML,8535.173193221599
ML,AL,8535.173193221599
AL,TJ,11718.645749922864
TJ,AL,11718.645749922864
AL,LK,15300.910483002208
LK,AL,15300.910483002208
TR,ML,4395.527270377324
ML,TR,4395.527270377324
TR,TJ,3097.825630667911
TJ,TR,3097.825630667911
TR,LK,5743.387499675766
LK,TR,5743.387499675766
SY,ML,4579.833954554546
ML,SY,4579.833954554546
SY,TJ,2860.755325636544
TJ,SY,2860.755325636544
SY,LK,5206.708653324161
LK,SY,5206.708653324161
SA,ML,4730.620318165924
ML,SA,4730.620318165924
SA,TJ,3030.273618711639
TJ,SA,3030.273618711639
SA,LK,4530.605511129567
LK,SA,4530.605511129567
BG,ML,3927.844192481233
ML,BG,3927.844192481233
BG,TJ,3815.1431385785336
TJ,BG,3815.1431385785336
BG,LK,6633.324185723923
LK,BG,6633.324185723923
BZ,ML,9137.283482163231
ML,BZ,9137.283482163231
BZ,TJ,13509.34249071853
TJ,BZ,13509.34249071853
BZ,LK,17073.911386285356
LK,BZ,17073.911386285356
PR,ML,4030.5242613354703
ML,PR,4030.5242613354703
PR,TJ,4555.286202659029
TJ,PR,4555.286202659029
PR,LK,7684.85105619474
LK,PR,7684.85105619474
SK,ML,4098.031441823151
ML,SK,4098.031441823151
SK,TJ,4205.166223538847
TJ,SK,4205.166223538847
SK,LK,7293.185236289322
LK,SK,7293.185236289322
LT,ML,4862.662547064559
ML,LT,4862.662547064559
LT,TJ,3934.256214957071
TJ,LT,3934.256214957071
LT,LK,7274.763993807256
LK,LT,7274.763993807256
LS,ML,10962.66108809433
ML,LS,10962.66108809433
LS,TJ,3744.472685210895
TJ,LS,3744.472685210895
LS,LK,2806.215796514748
LK,LS,2806.215796514748
BM,ML,6490.712080596574
ML,BM,6490.712080596574
BM,TJ,10911.617910003768
TJ,BM,10911.617910003768
BM,LK,14282.391228624723
LK,BM,14282.391228624723
GE,ML,5225.661310632458
ML,GE,5225.661310632458
GE,TJ,2297.816033393848
TJ,GE,2297.816033393848
GE,LK,5227.659330810468
LK,GE,5227.659330810468
UY,ML,7894.722794387896
ML,UY,7894.722794387896
UY,TJ,15240.155953181027
TJ,UY,15240.155953181027
UY,LK,14760.612357905762
LK,UY,14760.612357905762
MN,ML,8893.96802906415
ML,MN,8893.96802906415
MN,TJ,10519.945273119109
TJ,MN,10519.945273119109
MN,LK,14055.405847771284
LK,MN,14055.405847771284
SN,ML,1322.013626984371
ML,SN,1322.013626984371
SN,TJ,8615.432539513753
TJ,SN,8615.432539513753
SN,LK,10361.408828407712
LK,SN,10361.408828407712
ML,IL,8618.868034032897
IL,ML,8618.868034032897
ML,CA,9245.123711968576
CA,ML,9245.123711968576
ML,HR,3703.395181859989
HR,ML,3703.395181859989
ML,LC,6293.6635748200415
LC,ML,6293.6635748200415
ML,DO,7174.079546958549
DO,ML,7174.079546958549
ML,IT,3241.725532871067
IT,ML,3241.725532871067
ML,OM,6241.883126648477
OM,ML,6241.883126648477
ML,CI,993.2116874487116
CI,ML,993.2116874487116
ML,LU,4430.660471871805
